row_id_original,term_id,term,type,langs,country,language_pair,country_label,comparison_label,comparison_side,code_lang,hl,gl,collection_date,result_number,link,link_clean,domain,top_level_domain,link_type,link_accessibility,valid_link,site_type,content_producer,author_background,recency_raw,major_errors_raw,accuracy_raw,jargon_score_raw,background_required_raw,access_multimedia_video,access_multimedia_database,access_multimedia_graphs,access_multimedia_hyperlinks,access_multimedia,access_sci_laypeople,access_sci_background,access_sci,accuracy_major_errors,accuracy_presentation,accuracy,cred_has_sources,cred_has_refs,cred_sourcing,cred_producer_high,cred_author_background,cred_source,contextual_everyday,contextual_local_examples,contextual,recency,agg_sci_qual,agg_sci_qual_norm,relevance_score,ndcg,n_coded_results_at_10
1126,80-B,L’homme n’a jamais marché sur la lune,Conspiracy Theories,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,20.9.2022,4,https://www.nouvelobs.com/monde/20090630.OBS2579/a-t-on-vraiment-marche-sur-la-lune.html,https://www.nouvelobs.com/monde/20090630.obs2579/a-t-on-vraiment-marche-sur-la-lune.html,www.nouvelobs.com,nouvelobs.com,1,1,TRUE,5,11,2,2,2,,3,,1,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0.5,0.5,0,0,0,0,4.5,1.75,1.75,0.940998946,10
1127,80-B,L’homme n’a jamais marché sur la lune,Conspiracy Theories,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,20.9.2022,5,https://www.lavoixdunord.fr/610514/article/2019-07-08/l-homme-n-jamais-marche-sur-la-lune-apollo-11-tournant-dans-l-histoire-des-fake,https://www.lavoixdunord.fr/610514/article/2019-07-08/l-homme-n-jamais-marche-sur-la-lune-apollo-11-tournant-dans-l-histoire-des-fake,www.lavoixdunord.fr,lavoixdunord.fr,1,1,TRUE,5,11,1,4,2,,3,,1,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,5,2.5,2.5,0.940998946,10
1128,80-B,L’homme n’a jamais marché sur la lune,Conspiracy Theories,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,20.9.2022,6,https://www.moustique.be/actu/monde/2022/09/01/thomas-pesquet-avoue-que-lhomme-na-jamais-marche-sur-la-lune-la-fake-news-qui-secoue-la-toile-246016,https://www.moustique.be/actu/monde/2022/09/01/thomas-pesquet-avoue-que-lhomme-na-jamais-marche-sur-la-lune-la-fake-news-qui-secoue-la-toile-246016,www.moustique.be,moustique.be,1,1,TRUE,5,11,2,4,2,,3,,1,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0.5,0.5,0,0,0,1,5.5,2.75,2.75,0.940998946,10
1129,80-B,L’homme n’a jamais marché sur la lune,Conspiracy Theories,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,20.9.2022,7,https://www.lefigaro.fr/sciences/on-n-a-pas-marche-sur-la-lune-10-arguments-face-aux-complotistes-20190716,https://www.lefigaro.fr/sciences/on-n-a-pas-marche-sur-la-lune-10-arguments-face-aux-complotistes-20190716,www.lefigaro.fr,lefigaro.fr,1,1,TRUE,5,11,2,4,2,,3,,1,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0.5,0.5,0,0,0,1,5.5,2.75,2.75,0.940998946,10
1130,80-B,L’homme n’a jamais marché sur la lune,Conspiracy Theories,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,20.9.2022,8,https://ici.radio-canada.ca/nouvelle/1225318/apollo-11-theorie-complot-conspirationnistes-lune,https://ici.radio-canada.ca/nouvelle/1225318/apollo-11-theorie-complot-conspirationnistes-lune,ici.radio-canada.ca,radio-canada.ca,1,1,TRUE,5,11,2,4,2,,3,,1,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0.5,0.5,0,0,0,1,5.5,2.75,2.75,0.940998946,10
1131,80-B,L’homme n’a jamais marché sur la lune,Conspiracy Theories,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,20.9.2022,9,https://www.tf1info.fr/sciences-et-innovation/l-astronaute-thomas-pesquet-a-t-il-avoue-que-l-homme-n-etait-jamais-alle-sur-la-lune-comme-le-laisse-croire-une-video-2230876.html,https://www.tf1info.fr/sciences-et-innovation/l-astronaute-thomas-pesquet-a-t-il-avoue-que-l-homme-n-etait-jamais-alle-sur-la-lune-comme-le-laisse-croire-une-video-2230876.html,www.tf1info.fr,tf1info.fr,1,1,TRUE,6,11,2,4,2,,3,,1,1,0,1,3,1,0,1,1,0,1,0,0,0,0,0.5,0.5,0,0,0,1,6.5,3,3,0.940998946,10
1132,80-B,L’homme n’a jamais marché sur la lune,Conspiracy Theories,French,"Paris,Paris,Ile-de-France,France",French,France,France - DR Congo,positive,fr,fr,fr,20.9.2022,10,https://www.tf1info.fr/sciences-et-innovation/anniversaire-50-ans-de-l-homme-sur-la-lune-apollo-11-21-juillet-1969-cinq-choses-que-vous-ignorez-sans-doute-sur-neil-armstrong-nasa-2101163.html,https://www.tf1info.fr/sciences-et-innovation/anniversaire-50-ans-de-l-homme-sur-la-lune-apollo-11-21-juillet-1969-cinq-choses-que-vous-ignorez-sans-doute-sur-neil-armstrong-nasa-2101163.html,www.tf1info.fr,tf1info.fr,1,1,TRUE,3,11,2,4,2,,3,,1,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0.5,0.5,0,0,0,1,5.5,2.75,2.75,0.940998946,10
2607,12,fungo,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,1,https://brasilescola.uol.com.br/biologia/fungi.htm,https://brasilescola.uol.com.br/biologia/fungi.htm,brasilescola.uol.com.br,uol.com.br,1,1,TRUE,5,6,3,1,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,1,1,1,1,2,1,0,1,0,9,4,4,0.821915074,5
2608,12,fungo,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,2,https://www.biologianet.com/biodiversidade/fungos.htm,https://www.biologianet.com/biodiversidade/fungos.htm,www.biologianet.com,biologianet.com,1,1,TRUE,5,6,2,1,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,0,0,1,0.5,1.5,1,0,1,0,7.5,3.25,3.25,0.821915074,5
2609,12,fungo,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,3,https://www.todamateria.com.br/fungos/,https://www.todamateria.com.br/fungos/,www.todamateria.com.br,todamateria.com.br,1,1,TRUE,1,6,3,1,2,3,2,2,0,0,0,1,1,0,1,1,1,1,2,0,1,1,1,1,2,1,0,1,0,8,3.75,3.75,0.821915074,5
2610,12,fungo,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,8,https://www.youtube.com/watch?v=Rhet3-4kWdg,https://www.youtube.com/watch?v=rhet3-4kwdg,www.youtube.com,youtube.com,2,1,TRUE,3,14,3,4,2,3,2,1,1,0,0,1,2,0,0,0,1,1,2,0,0,0,0,1,1,1,1,2,1,8,4,4,0.821915074,5
2612,12,fungo,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,10,https://mundoeducacao.uol.com.br/biologia/classificacao-dos-fungos.htm,https://mundoeducacao.uol.com.br/biologia/classificacao-dos-fungos.htm,mundoeducacao.uol.com.br,uol.com.br,1,1,TRUE,5,6,2,1,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,0,0,1,0.5,1.5,1,0,1,0,7.5,3.25,3.25,0.821915074,5
2613,13,mamífero,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,1,https://brasilescola.uol.com.br/biologia/mamiferos.htm,https://brasilescola.uol.com.br/biologia/mamiferos.htm,brasilescola.uol.com.br,uol.com.br,1,1,TRUE,5,6,3,1,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,1,1,1,1,2,1,0,1,0,9,4,4,0.689021434,5
2614,13,mamífero,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,3,https://escolakids.uol.com.br/ciencias/mamiferos.htm,https://escolakids.uol.com.br/ciencias/mamiferos.htm,escolakids.uol.com.br,uol.com.br,1,1,TRUE,5,6,3,1,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,1,1,1,1,2,1,0,1,0,9,4,4,0.689021434,5
2616,13,mamífero,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,4,https://www.youtube.com/watch?v=--UZIchwfl8,https://www.youtube.com/watch?v=--uzichwfl8,www.youtube.com,youtube.com,2,1,TRUE,3,14,3,4,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,0,0,0,1,1,1,0,1,1,8,4,4,0.689021434,5
2618,13,mamífero,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,6,https://www.youtube.com/watch?v=VtF2KDctp24,https://www.youtube.com/watch?v=vtf2kdctp24,www.youtube.com,youtube.com,2,1,TRUE,3,14,2,4,2,3,2,1,1,0,0,1,2,0,0,0,1,1,2,0,0,0,0,0.5,0.5,1,0,1,1,6.5,3.25,3.25,0.689021434,5
2619,13,mamífero,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,7,https://www.todamateria.com.br/mamiferos/,https://www.todamateria.com.br/mamiferos/,www.todamateria.com.br,todamateria.com.br,1,1,TRUE,5,6,3,1,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,1,1,1,1,2,1,0,1,0,9,4,4,0.689021434,5
2621,13,mamífero,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,12,https://www.infoescola.com/biologia/mamiferos/,https://www.infoescola.com/biologia/mamiferos/,www.infoescola.com,infoescola.com,1,1,TRUE,5,6,2,1,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,1,0,1,1,0.5,1.5,1,0,1,0,8.5,3.75,3.75,0.689021434,5
2622,16,solução,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,1,https://mundoeducacao.uol.com.br/quimica/solucoes.htm,https://mundoeducacao.uol.com.br/quimica/solucoes.htm,mundoeducacao.uol.com.br,uol.com.br,1,1,TRUE,5,6,2,1,2,3,2,1,1,0,1,1,3,0,0,0,1,1,2,0,1,1,1,0.5,1.5,1,0,1,0,8.5,3.5,3.5,0.713694904,4
2624,16,solução,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,2,https://brasilescola.uol.com.br/quimica/solucoes.htm,https://brasilescola.uol.com.br/quimica/solucoes.htm,brasilescola.uol.com.br,uol.com.br,1,1,TRUE,5,6,2,1,2,3,2,1,1,0,0,1,2,0,0,0,1,1,2,0,0,0,1,0.5,1.5,1,0,1,0,6.5,2.75,2.75,0.713694904,4
2625,16,solução,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,4,https://www.todamateria.com.br/solucoes-quimicas/,https://www.todamateria.com.br/solucoes-quimicas/,www.todamateria.com.br,todamateria.com.br,1,1,TRUE,5,6,3,1,2,3,2,1,1,0,0,1,2,0,0,0,1,1,2,0,1,1,1,1,2,1,0,1,0,8,3.5,3.5,0.713694904,4
2627,16,solução,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,10,https://www.infopedia.pt/dicionarios/lingua-portuguesa/solu%C3%A7%C3%A3o,https://www.infopedia.pt/dicionarios/lingua-portuguesa/solu%c3%a7%c3%a3o,www.infopedia.pt,infopedia.pt,1,1,TRUE,1,10,1,1,2,3,2,2,0,0,0,1,1,0,1,1,1,1,2,0,0,0,1,1,2,0,0,0,0,6,2.75,2.75,0.713694904,4
2628,20,átomo,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,1,https://brasilescola.uol.com.br/o-que-e/quimica/o-que-e-atomo.htm,https://brasilescola.uol.com.br/o-que-e/quimica/o-que-e-atomo.htm,brasilescola.uol.com.br,uol.com.br,1,1,TRUE,5,6,2,1,2,2,2,1,1,0,0,1,2,0,0,0,1,0,1,0,0,0,1,0.5,1.5,0,0,0,0,4.5,1.75,1.75,0.674735418,4
2629,20,átomo,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,2,https://www.todamateria.com.br/atomo/,https://www.todamateria.com.br/atomo/,www.todamateria.com.br,todamateria.com.br,1,1,TRUE,5,6,3,1,2,3,2,1,1,0,0,1,2,0,0,0,1,1,2,1,1,2,1,1,2,0,0,0,0,8,3.5,3.5,0.674735418,4
2630,20,átomo,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,4,https://mundoeducacao.uol.com.br/quimica/atomo.htm,https://mundoeducacao.uol.com.br/quimica/atomo.htm,mundoeducacao.uol.com.br,uol.com.br,1,1,TRUE,5,6,2,1,2,3,2,1,1,0,0,1,2,0,0,0,1,1,2,0,1,1,1,0.5,1.5,1,0,1,0,7.5,3.25,3.25,0.674735418,4
2631,20,átomo,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,9,https://querobolsa.com.br/enem/quimica/atomo,https://querobolsa.com.br/enem/quimica/atomo,querobolsa.com.br,querobolsa.com.br,1,1,TRUE,5,6,2,4,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,1,1,1,0.5,1.5,0,0,0,1,8.5,4.25,4.25,0.674735418,4
2633,28,energia,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,1,https://www.eletronuclear.gov.br/Sociedade-e-Meio-Ambiente/Espaco-do-Conhecimento/Paginas/O-que-e-Energia.aspx,https://www.eletronuclear.gov.br/sociedade-e-meio-ambiente/espaco-do-conhecimento/paginas/o-que-e-energia.aspx,www.eletronuclear.gov.br,eletronuclear.gov.br,1,1,TRUE,5,12,1,1,2,2,3,2,1,0,0,0,1,1,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,5,2.25,2.25,0.453252936,5
2635,28,energia,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,2,https://brasilescola.uol.com.br/o-que-e/fisica/o-que-e-energia.htm,https://brasilescola.uol.com.br/o-que-e/fisica/o-que-e-energia.htm,brasilescola.uol.com.br,uol.com.br,1,1,TRUE,5,6,3,1,2,3,2,1,0,0,0,1,1,0,0,0,1,1,2,0,0,0,1,1,2,0,0,0,0,5,2.25,2.25,0.453252936,5
2637,28,energia,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,3,https://www.energisa.com.br/,https://www.energisa.com.br/,www.energisa.com.br,energisa.com.br,3,2,FALSE,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.453252936,5
2638,28,energia,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,4,https://www.opovo.com.br/noticias/mundo/2022/12/03/autoridades-ucranianas-pedem-a-populacao-que-resista-a-cortes-de-energia.html,https://www.opovo.com.br/noticias/mundo/2022/12/03/autoridades-ucranianas-pedem-a-populacao-que-resista-a-cortes-de-energia.html,www.opovo.com.br,opovo.com.br,3,1,TRUE,1,11,2,4,2,3,3,2,0,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0.5,0.5,1,0,1,1,6.5,3.75,3.75,0.453252936,5
2640,28,energia,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,9,https://quatrorodas.abril.com.br/noticias/suica-pode-proibir-carros-eletricos-para-economizar-energia-no-inverno/,https://quatrorodas.abril.com.br/noticias/suica-pode-proibir-carros-eletricos-para-economizar-energia-no-inverno/,quatrorodas.abril.com.br,abril.com.br,3,1,TRUE,5,11,2,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,0.5,0.5,1,0,1,1,8.5,4.25,4.25,0.453252936,5
2644,28,energia,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,15,https://www.cpfl.com.br/,https://www.cpfl.com.br/,www.cpfl.com.br,cpfl.com.br,1,4,FALSE,5,12,1,1,0,0,3,2,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.25,0,0.453252936,5
2645,29,peso,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,1,https://brasilescola.uol.com.br/o-que-e/fisica/o-que-e-peso.htm,https://brasilescola.uol.com.br/o-que-e/fisica/o-que-e-peso.htm,brasilescola.uol.com.br,uol.com.br,1,1,TRUE,5,6,2,1,2,3,2,1,1,0,0,1,2,0,0,0,1,1,2,0,0,0,1,0.5,1.5,1,0,1,0,6.5,2.75,2.75,0.641883199,4
2646,29,peso,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,3,https://brasilescola.uol.com.br/matematica/peso-x-massa.htm,https://brasilescola.uol.com.br/matematica/peso-x-massa.htm,brasilescola.uol.com.br,uol.com.br,1,1,TRUE,5,6,3,1,2,3,2,1,1,0,0,0,1,0,0,0,1,1,2,0,0,0,1,1,2,1,0,1,0,6,2.75,2.75,0.641883199,4
2647,29,peso,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,4,https://www.tuasaude.com/peso-ideal/,https://www.tuasaude.com/peso-ideal/,www.tuasaude.com,tuasaude.com,1,1,TRUE,5,9,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,0,1,1,12,6,6,0.641883199,4
2648,29,peso,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,10,https://www.netshoes.com.br/busca/peso-de-malhar,https://www.netshoes.com.br/busca/peso-de-malhar,www.netshoes.com.br,netshoes.com.br,1,4,FALSE,5,12,1,1,0,0,3,2,1,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,5,2,0,0.641883199,4
2650,35,sistema solar,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,1,https://brasilescola.uol.com.br/geografia/sistema-solar.htm,https://brasilescola.uol.com.br/geografia/sistema-solar.htm,brasilescola.uol.com.br,uol.com.br,1,1,TRUE,5,6,3,1,2,3,2,1,1,0,0,1,2,0,0,0,1,1,2,0,1,1,1,1,2,0,0,0,0,7,3,3,0.62114957,5
2651,35,sistema solar,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,3,https://www.todamateria.com.br/sistema-solar/,https://www.todamateria.com.br/sistema-solar/,www.todamateria.com.br,todamateria.com.br,1,1,TRUE,5,6,3,1,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,1,1,1,1,2,0,1,1,0,9,4,4,0.62114957,5
2652,35,sistema solar,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,4,https://mundoeducacao.uol.com.br/geografia/sistema-solar.htm,https://mundoeducacao.uol.com.br/geografia/sistema-solar.htm,mundoeducacao.uol.com.br,uol.com.br,1,1,TRUE,5,6,2,1,2,3,2,1,1,0,0,1,2,0,0,0,1,1,2,0,1,1,1,0.5,1.5,0,0,0,0,6.5,2.75,2.75,0.62114957,5
2654,35,sistema solar,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,9,https://www.nationalgeographicbrasil.com/espaco/2022/10/o-que-e-o-sistema-solar-e-como-ele-e-composto,https://www.nationalgeographicbrasil.com/espaco/2022/10/o-que-e-o-sistema-solar-e-como-ele-e-composto,www.nationalgeographicbrasil.com,nationalgeographicbrasil.com,1,1,TRUE,5,7,1,4,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,1,1,1,0,1,0,0,0,1,8,4,4,0.62114957,5
2656,35,sistema solar,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,10,https://www.youtube.com/watch?v=3bE0NZVRwNo,https://www.youtube.com/watch?v=3be0nzvrwno,www.youtube.com,youtube.com,2,1,TRUE,3,14,1,4,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,0,0,0,0,0,1,0,1,1,7,3.5,3.5,0.62114957,5
2657,38,evolução,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,1,https://escolakids.uol.com.br/ciencias/o-que-e-evolucao.htm,https://escolakids.uol.com.br/ciencias/o-que-e-evolucao.htm,escolakids.uol.com.br,uol.com.br,1,1,TRUE,5,6,1,1,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,0,0,1,0,1,0,0,0,0,6,2.5,2.5,0.610556826,4
2658,38,evolução,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,2,https://brasilescola.uol.com.br/biologia/evolucao.htm,https://brasilescola.uol.com.br/biologia/evolucao.htm,brasilescola.uol.com.br,uol.com.br,1,1,TRUE,5,6,3,1,2,3,2,2,1,0,0,0,1,0,1,1,1,1,2,0,0,0,1,1,2,0,0,0,0,6,2.75,2.75,0.610556826,4
2660,38,evolução,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,4,https://www.educamaisbrasil.com.br/enem/biologia/evolucao,https://www.educamaisbrasil.com.br/enem/biologia/evolucao,www.educamaisbrasil.com.br,educamaisbrasil.com.br,1,1,TRUE,5,6,2,3,2,3,2,1,1,0,0,1,2,0,0,0,1,1,2,0,0,0,1,0.5,1.5,1,0,1,0,6.5,2.75,2.75,0.610556826,4
2662,38,evolução,Canonical Scientific Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,10,http://www2.assis.unesp.br/darwinnobrasil/evolucao.htm,http://www2.assis.unesp.br/darwinnobrasil/evolucao.htm,www2.assis.unesp.br,unesp.br,1,1,TRUE,5,5,1,1,2,3,2,1,1,0,0,1,2,0,0,0,1,1,2,0,1,1,1,0,1,0,0,0,0,6,2.5,2.5,0.610556826,4
2663,39,PCR,Novel Science and Technology Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,1,https://www.gov.br/saude/pt-br/assuntos/noticias/2022/fevereiro/entenda-as-diferencas-entre-rt-pcr-antigeno-e-autoteste,https://www.gov.br/saude/pt-br/assuntos/noticias/2022/fevereiro/entenda-as-diferencas-entre-rt-pcr-antigeno-e-autoteste,www.gov.br,www.gov.br,1,1,TRUE,5,1,2,4,2,3,2,2,1,0,0,0,1,0,1,1,1,1,2,0,0,0,1,0.5,1.5,1,0,1,1,7.5,4,4,0.575155768,5
2666,39,PCR,Novel Science and Technology Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,2,https://www.rededorsaoluiz.com.br/exames-e-procedimentos/analises-clinicas/proteina-c-reativa,https://www.rededorsaoluiz.com.br/exames-e-procedimentos/analises-clinicas/proteina-c-reativa,www.rededorsaoluiz.com.br,rededorsaoluiz.com.br,1,1,TRUE,5,9,1,1,2,3,2,2,0,0,0,1,1,0,1,1,1,1,2,0,0,0,1,0,1,1,0,1,0,6,2.75,2.75,0.575155768,5
2668,39,PCR,Novel Science and Technology Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,3,https://agendamentoonline.sergiofranco.com.br/exame/teste-para-deteccao-do-coronavirus-covid-19-por-pcr/14275,https://agendamentoonline.sergiofranco.com.br/exame/teste-para-deteccao-do-coronavirus-covid-19-por-pcr/14275,agendamentoonline.sergiofranco.com.br,sergiofranco.com.br,1,1,TRUE,5,9,1,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,3,1.5,1.5,0.575155768,5
2670,39,PCR,Novel Science and Technology Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,4,https://www.youtube.com/watch?v=Dl-i32vKy1A,https://www.youtube.com/watch?v=dl-i32vky1a,www.youtube.com,youtube.com,2,1,TRUE,3,14,3,4,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,0,0,0,1,1,1,0,1,1,8,4,4,0.575155768,5
2671,39,PCR,Novel Science and Technology Issues,Portuguese,"Brasilia,Federal District,Brazil",Portuguese,Brazil,Portugal - Brazil,negative,pt,pt-BR,br,4.12.2022,6,https://www.youtube.com/watch?v=CUrSmqWIOtk,https://www.youtube.com/watch?v=cursmqwiotk,www.youtube.com,youtube.com,2,3,FALSE,3,14,3,4,2,3,2,2,1,0,0,1,2,0,1,1,1,1,2,0,0,0,0,1,1,1,0,1,1,8,4,0,0.575155768,5
